"SATURDAY, 7 FEBRUARY, 2004",2004-02-07
"25 Sep, 2004",2004-09-25
"February 29, 1976",1976-02-29
1 JAN 1997,1997-01-01
"5 OCT, 1994",1994-10-05
"Thursday, 4 March, 2004",2004-03-04
"21 SEPTEMBER, 1970",1970-09-21
4 02 15,2015-02-04
04/04/86,1986-04-04
14-oct-2011,2011-10-14
22-jul-2016,2016-07-22
15 APRIL 1981,1981-04-15
26.12.04,2004-12-26
21/07/79,1979-07-21
13 May 2000,2000-05-13
1 NOVEMBER 1980,1980-11-01
11 03 82,1982-03-11
"WEDNESDAY, 16 JULY, 2008",2008-07-16
3 07 08,2008-07-03
"15 nov, 2014",2014-11-15
13-Dec-1979,1979-12-13
25-Oct-2019,2019-10-25
26 NOVEMBER 2002,2002-11-26
"01, Jun 1994",1994-06-01
01-Oct-1972,1972-10-01
21.11.84,1984-11-21
09.03.03,2003-03-09
"09, Oct 1985",1985-10-09
12 april 1974,1974-04-12
"28 december, 1987",1987-12-28
"21, FEB 1995",1995-02-21
4 12 85,1985-12-04
30 november 1972,1972-11-30
"01, jul 2015",2015-07-01
27 JANUARY 1984,1984-01-27
30 Mar 2005,2005-03-30
1 08 94,1994-08-01
30.05.96,1996-05-30
DECEMBER 17 2001,2001-12-17
december 9 2000,2000-12-09
"FEBRUARY 28, 1973",1973-02-28
september 18 1972,1972-09-18
18 february 2014,2014-02-18
20 JAN 1992,1992-01-20
9 january 1977,1977-01-09
"NOVEMBER 21, 2017",2017-11-21
24-Jun-2005,2005-06-24
11 FEBRUARY 2013,2013-02-11
11 AUGUST 1988,1988-08-11
2 December 1987,1987-12-02
17 may 2009,2009-05-17
16 JANUARY 2007,2007-01-16
"19 oct, 2008",2008-10-19
"31 Oct, 1981",1981-10-31
"19, AUG 1995",1995-08-19
26 JUNE 2014,2014-06-26
05 OCT 1995,1995-10-05
"10 november, 1994",1994-11-10
"28 DECEMBER, 2009",2009-12-28
"17 June, 2014",2014-06-17
19 Apr 1975,1975-04-19
"27, FEB 2005",2005-02-27
"14 FEBRUARY, 1987",1987-02-14
11 August 1995,1995-08-11
"SUNDAY, 3 MARCH, 1985",1985-03-03
20/02/05,2005-02-20
"AUGUST 14, 1997",1997-08-14
6 January 1994,1994-01-06
24 JUNE 1993,1993-06-24
18/02/03,2003-02-18
22 OCTOBER 2002,2002-10-22
12 FEB 2011,2011-02-12
13 JUNE 1970,1970-06-13
"WEDNESDAY, 25 FEBRUARY, 2004",2004-02-25
"june 17, 1979",1979-06-17
08/12/99,1999-12-08
09-apr-1981,1981-04-09
26 aug 1985,1985-08-26
1 april 1975,1975-04-01
5 january 2005,2005-01-05
15 October 2013,2013-10-15
9 02 89,1989-02-09
"24 may, 1984",1984-05-24
23/03/80,1980-03-23
20 SEPTEMBER 1982,1982-09-20
16-sep-1980,1980-09-16
26-Aug-1994,1994-08-26
"20, DEC 2010",2010-12-20
24 october 2018,2018-10-24
"20 Jan, 1978",1978-01-20
27 DECEMBER 2014,2014-12-27
"4 Sep, 1985",1985-09-04
20 MARCH 1998,1998-03-20
"21 Jun, 1992",1992-06-21
6 Jan 2019,2019-01-06
18 September 1977,1977-09-18
08.10.02,2002-10-08
"13, dec 2015",2015-12-13
"2 AUGUST, 2002",2002-08-02
07/08/02,2002-08-07
"May 4, 1984",1984-05-04
16 03 10,2010-03-16
"21 DECEMBER, 1980",1980-12-21
17.01.14,2014-01-17
17 december 1997,1997-12-17
12 Jul 1971,1971-07-12
1 Aug 1986,1986-08-01
"8 december, 1972",1972-12-08
14 september 1978,1978-09-14
10 Jan 2009,2009-01-10
"FRIDAY, 23 APRIL, 2010",2010-04-23
18 DECEMBER 1980,1980-12-18
"march 3, 1979",1979-03-03
"3 NOV, 2012",2012-11-03
19 11 04,2004-11-19
"September 1, 1972",1972-09-01
10 December 2008,2008-12-10
DECEMBER 30 1979,1979-12-30
21 10 73,1973-10-21
"Monday, 27 April, 1981",1981-04-27
30-jul-1987,1987-07-30
02-APR-1982,1982-04-02
"27, Feb 2005",2005-02-27
04/08/97,1997-08-04
15 Oct 2010,2010-10-15
"9 MAY, 2008",2008-05-09
23-May-2013,2013-05-23
"08, APR 1971",1971-04-08
December 19 2018,2018-12-19
"Tuesday, 16 July, 2019",2019-07-16
12 01 15,2015-01-12
"sunday, 16 april, 1989",1989-04-16
02-nov-1975,1975-11-02
"27, sep 1984",1984-09-27
27/07/00,2000-07-27
11 APRIL 2011,2011-04-11
30 JAN 2002,2002-01-30
11 october 2002,2002-10-11
10 AUG 1981,1981-08-10
5 DECEMBER 1984,1984-12-05
14 DECEMBER 1997,1997-12-14
20 NOVEMBER 2010,2010-11-20
18 SEPTEMBER 1979,1979-09-18
25.08.09,2009-08-25
"18 may, 1982",1982-05-18
30/05/12,2012-05-30
"21 Nov, 2014",2014-11-21
5 Oct 2004,2004-10-05
1 January 1988,1988-01-01
31-MAY-1981,1981-05-31
13 april 2019,2019-04-13
27.08.16,2016-08-27
April 27 1993,1993-04-27
NOVEMBER 10 2000,2000-11-10
"5 august, 2010",2010-08-05
"11 MAR, 2010",2010-03-11
8 september 1974,1974-09-08
22 August 1985,1985-08-22
27/09/95,1995-09-27
"MONDAY, 25 MARCH, 1996",1996-03-25
"31, dec 1978",1978-12-31
22 may 1977,1977-05-22
16-feb-1971,1971-02-16
9 October 1983,1983-10-09
"28 July, 2005",2005-07-28
"27 Apr, 2004",2004-04-27
"28 Jul, 2016",2016-07-28
27 July 1998,1998-07-27
6 March 1980,1980-03-06
17 mar 2011,2011-03-17
21 JULY 1976,1976-07-21
27-jan-1982,1982-01-27
20 may 2002,2002-05-20
1 NOV 2011,2011-11-01
26 oct 2010,2010-10-26
28 08 72,1972-08-28
01-mar-2006,2006-03-01
02/04/04,2004-04-02
"DECEMBER 30, 1977",1977-12-30
05 may 1976,1976-05-05
"october 26, 2002",2002-10-26
"15 NOV, 2014",2014-11-15
"14 November, 1978",1978-11-14
25 JANUARY 2011,2011-01-25
13 09 06,2006-09-13
"30 January, 1970",1970-01-30
5 mar 2016,2016-03-05
"07, Mar 2014",2014-03-07
13 May 1999,1999-05-13
11 july 2005,2005-07-11
18 august 1998,1998-08-18
16 MAR 1995,1995-03-16
15 December 1972,1972-12-15
"June 23, 2017",2017-06-23
"friday, 20 january, 2006",2006-01-20
"March 11, 1999",1999-03-11
13 08 85,1985-08-13
23 october 2002,2002-10-23
"11 dec, 1995",1995-12-11
08-NOV-1993,1993-11-08
31 January 2010,2010-01-31
30.05.17,2017-05-30
MARCH 16 2009,2009-03-16
"wednesday, 25 august, 1976",1976-08-25
15 december 1998,1998-12-15
10 february 1979,1979-02-10
"28, Apr 1987",1987-04-28
"Friday, 21 June, 2002",2002-06-21
28-oct-1985,1985-10-28
"15 SEP, 1975",1975-09-15
"11 April, 1989",1989-04-11
"18 Sep, 2010",2010-09-18
1 01 07,2007-01-01
22 OCTOBER 1997,1997-10-22
"18, JUL 1987",1987-07-18
12/11/82,1982-11-12
may 16 1970,1970-05-16
"4 Apr, 2018",2018-04-04
26/06/70,1970-06-26
"may 1, 2009",2009-05-01
july 23 2005,2005-07-23
7 JAN 1978,1978-01-07
15 05 05,2005-05-15
28-jun-1970,1970-06-28
10-jul-1995,1995-07-10
17 Jul 2014,2014-07-17
24 dec 1983,1983-12-24
"October 20, 2016",2016-10-20
"1 JULY, 1991",1991-07-01
27 10 97,1997-10-27
27 august 1994,1994-08-27
03-Apr-1977,1977-04-03
14 july 1980,1980-07-14
30 december 1998,1998-12-30
5 may 2014,2014-05-05
"1 nov, 2009",2009-11-01
"6 APRIL, 1987",1987-04-06
13 October 1987,1987-10-13
25 JUNE 2006,2006-06-25
"october 28, 1998",1998-10-28
"4 june, 2008",2008-06-04
19-nov-1994,1994-11-19
22 august 2011,2011-08-22
02/10/88,1988-10-02
25.04.16,2016-04-25
17.01.97,1997-01-17
"11 NOV, 1983",1983-11-11
13-FEB-1998,1998-02-13
28 JUL 2007,2007-07-28
"11 Dec, 2007",2007-12-11
31 10 02,2002-10-31
1 03 82,1982-03-01
12/03/95,1995-03-12
18 january 2008,2008-01-18
06 oct 2007,2007-10-06
"02, dec 2002",2002-12-02
"THURSDAY, 9 APRIL, 1987",1987-04-09
"tuesday, 13 november, 1990",1990-11-13
23 04 09,2009-04-23
8 JUNE 1993,1993-06-08
04/01/18,2018-01-04
03.02.97,1997-02-03
"25 MAY, 1979",1979-05-25
12 november 2014,2014-11-12
7 02 78,1978-02-07
20 Aug 1985,1985-08-20
23 may 2000,2000-05-23
"august 3, 2017",2017-08-03
"4 JANUARY, 1981",1981-01-04
28-oct-1976,1976-10-28
"5 AUG, 1984",1984-08-05
4 AUGUST 2004,2004-08-04
"4 APRIL, 1997",1997-04-04
"11 JANUARY, 1993",1993-01-11
20 JUN 2007,2007-06-20
"OCTOBER 14, 2011",2011-10-14
8 06 17,2017-06-08
1 August 2016,2016-08-01
05-feb-2018,2018-02-05
17-jul-1973,1973-07-17
"09, Dec 1980",1980-12-09
24-jun-1996,1996-06-24
9 april 2013,2013-04-09
12 05 70,1970-05-12
"14 March, 1976",1976-03-14
22 11 79,1979-11-22
"February 5, 2002",2002-02-05
"saturday, 6 november, 2010",2010-11-06
august 18 1999,1999-08-18
"31 December, 1975",1975-12-31
12-may-1974,1974-05-12
"November 27, 1987",1987-11-27
03-FEB-1985,1985-02-03
MARCH 28 1995,1995-03-28
13 jun 1975,1975-06-13
12/06/11,2011-06-12
July 27 1972,1972-07-27
"21 April, 2019",2019-04-21
26 FEB 1996,1996-02-26
7 APR 1997,1997-04-07
13 10 11,2011-10-13
27/08/14,2014-08-27
15/06/05,2005-06-15
30/06/89,1989-06-30
June 5 2018,2018-06-05
"AUGUST 29, 2010",2010-08-29
29 november 1973,1973-11-29
"05, Dec 1981",1981-12-05
"Sunday, 28 July, 2013",2013-07-28
"Saturday, 23 August, 2003",2003-08-23
"november 15, 1999",1999-11-15
September 24 1970,1970-09-24
23 September 1983,1983-09-23
13 september 2014,2014-09-13
05 APR 2005,2005-04-05
"18 June, 1989",1989-06-18
03 Apr 1983,1983-04-03
15-apr-1972,1972-04-15
"19 OCTOBER, 2010",2010-10-19
28 09 04,2004-09-28
"february 6, 2005",2005-02-06
"July 13, 2017",2017-07-13
7 october 1985,1985-10-07
12-Nov-2011,2011-11-12
14/07/81,1981-07-14
13/11/15,2015-11-13
15/06/72,1972-06-15
"25, Jun 1994",1994-06-25
13/04/86,1986-04-13
"29 JUL, 2014",2014-07-29
8 JANUARY 1970,1970-01-08
18 09 80,1980-09-18
29 Nov 1975,1975-11-29
"11 october, 1988",1988-10-11
7 march 1997,1997-03-07
JANUARY 12 1994,1994-01-12
28 07 15,2015-07-28
21 nov 1996,1996-11-21
04.08.97,1997-08-04
19 11 09,2009-11-19
19 08 83,1983-08-19
26-MAR-2005,2005-03-26
17.01.71,1971-01-17
18-Nov-2017,2017-11-18
2 sep 1974,1974-09-02
20.02.76,1976-02-20
27-MAY-2007,2007-05-27
"12 may, 1989",1989-05-12
01.06.19,2019-06-01
18 Jan 2008,2008-01-18
"1 SEP, 2009",2009-09-01
08 SEP 1993,1993-09-08
"24 Aug, 1993",1993-08-24
"Tuesday, 25 October, 1988",1988-10-25
26 may 1985,1985-05-26
7 04 11,2011-04-07
march 28 1983,1983-03-28
12 December 2000,2000-12-12
28/06/97,1997-06-28
14 02 09,2009-02-14
26-APR-1970,1970-04-26
8 OCTOBER 1987,1987-10-08
"29, NOV 1981",1981-11-29
15 september 1997,1997-09-15
13.06.04,2004-06-13
"THURSDAY, 31 MARCH, 1977",1977-03-31
"6 JANUARY, 2008",2008-01-06
"5 december, 1974",1974-12-05
"Monday, 29 March, 2004",2004-03-29
09-JAN-1990,1990-01-09
18/02/93,1993-02-18
18 DECEMBER 1977,1977-12-18
05-DEC-2004,2004-12-05
16 Jul 1987,1987-07-16
"9 AUG, 2006",2006-08-09
14-feb-2009,2009-02-14
9 January 1987,1987-01-09
"29 MAR, 2017",2017-03-29
18 feb 2000,2000-02-18
30.08.95,1995-08-30
28 Apr 2008,2008-04-28
"Friday, 29 November, 2002",2002-11-29
22 jul 1986,1986-07-22
"11, feb 1993",1993-02-11
23 MARCH 2001,2001-03-23
20 May 2016,2016-05-20
09 May 2001,2001-05-09
07 dec 2009,2009-12-07
"NOVEMBER 11, 1971",1971-11-11
"19, OCT 2002",2002-10-19
"29, nov 1977",1977-11-29
19 Jul 1987,1987-07-19
"07, aug 1974",1974-08-07
16 JANUARY 1996,1996-01-16
"13 feb, 2013",2013-02-13
30.12.84,1984-12-30
"24 JANUARY, 2016",2016-01-24
"18, sep 2017",2017-09-18
24 AUG 1985,1985-08-24
27 jun 1991,1991-06-27
24-JAN-1998,1998-01-24
January 11 1994,1994-01-11
23 feb 2005,2005-02-23
14 JUNE 2006,2006-06-14
30-Aug-1970,1970-08-30
9 09 17,2017-09-09
3 december 1987,1987-12-03
november 23 1986,1986-11-23
20-jul-1989,1989-07-20
30 april 1976,1976-04-30
23 february 1997,1997-02-23
"Thursday, 5 November, 2015",2015-11-05
"10, Apr 1993",1993-04-10
05.03.75,1975-03-05
"27 September, 2007",2007-09-27
23 Feb 1982,1982-02-23
"06, jun 2002",2002-06-06
"12 MAY, 1991",1991-05-12
22-JAN-1994,1994-01-22
15 NOVEMBER 1984,1984-11-15
"15, jan 2009",2009-01-15
23 04 88,1988-04-23
10 june 1982,1982-06-10
"SUNDAY, 26 JUNE, 2016",2016-06-26
10/12/82,1982-12-10
"16 Dec, 2003",2003-12-16
3 Aug 1983,1983-08-03
25-Dec-1985,1985-12-25
"22 JUN, 1986",1986-06-22
"23, Jan 1988",1988-01-23
"27, jan 1984",1984-01-27
"TUESDAY, 6 AUGUST, 1985",1985-08-06
19 OCT 1983,1983-10-19
29 12 86,1986-12-29
05.02.12,2012-02-05
25 Mar 1994,1994-03-25
"august 13, 1980",1980-08-13
05/04/77,1977-04-05
27 february 1978,1978-02-27
05-may-1975,1975-05-05
28-Dec-2015,2015-12-28
23 FEBRUARY 2015,2015-02-23
12 Jul 2003,2003-07-12
OCTOBER 9 2011,2011-10-09
14 Jun 1970,1970-06-14
"6 NOVEMBER, 2006",2006-11-06
"16 Nov, 1972",1972-11-16
27 OCT 2002,2002-10-27
6 april 1995,1995-04-06
"27 Mar, 2012",2012-03-27
"JUNE 19, 1991",1991-06-19
"04, Jul 2003",2003-07-04
04/02/09,2009-02-04
11/09/88,1988-09-11
27 may 2003,2003-05-27
12 June 1982,1982-06-12
"WEDNESDAY, 13 OCTOBER, 2004",2004-10-13
27-JAN-1989,1989-01-27
28 january 1997,1997-01-28
"FEBRUARY 11, 1985",1985-02-11
30.03.09,2009-03-30
23 Sep 1978,1978-09-23
07-sep-1973,1973-09-07
11 oct 2005,2005-10-11
19 Oct 1998,1998-10-19
20 july 2002,2002-07-20
19 oct 2006,2006-10-19
20.03.72,1972-03-20
"12, MAR 2004",2004-03-12
19-AUG-1993,1993-08-19
16 october 1996,1996-10-16
September 15 2016,2016-09-15
23 11 81,1981-11-23
10 02 01,2001-02-10
"11 MARCH, 1978",1978-03-11
"07, Jul 2017",2017-07-07
7 04 05,2005-04-07
23 APR 2001,2001-04-23
June 25 1991,1991-06-25
"Friday, 25 November, 2016",2016-11-25
29 Jul 1970,1970-07-29
21 OCTOBER 1970,1970-10-21
15 NOVEMBER 2015,2015-11-15
5 05 84,1984-05-05
27 october 1995,1995-10-27
16-JUL-2009,2009-07-16
09/11/76,1976-11-09
23/02/92,1992-02-23
"10 AUG, 1994",1994-08-10
"Tuesday, 13 September, 2011",2011-09-13
03-Sep-1987,1987-09-03
"SUNDAY, 26 SEPTEMBER, 1982",1982-09-26
May 1 2007,2007-05-01
21 NOVEMBER 1987,1987-11-21
20 02 86,1986-02-20
"May 2, 1988",1988-05-02
28.01.02,2002-01-28
"Wednesday, 21 September, 2011",2011-09-21
07 may 1993,1993-05-07
"november 26, 1994",1994-11-26
JULY 8 1982,1982-07-08
"wednesday, 10 december, 2003",2003-12-10
7 NOV 1998,1998-11-07
29 April 1984,1984-04-29
"july 9, 1998",1998-07-09
7 September 2017,2017-09-07
03.05.95,1995-05-03
5 November 1994,1994-11-05
"SATURDAY, 5 APRIL, 1997",1997-04-05
11.01.89,1989-01-11
2 september 2000,2000-09-02
30/03/82,1982-03-30
19 11 08,2008-11-19
4 December 1978,1978-12-04
10-mar-2009,2009-03-10
6 SEPTEMBER 2016,2016-09-06
"MONDAY, 22 JULY, 1985",1985-07-22
18 oct 1976,1976-10-18
"19 January, 2019",2019-01-19
15/05/88,1988-05-15
17 Jan 1986,1986-01-17
17-Oct-2007,2007-10-17
31 05 99,1999-05-31
2 December 1995,1995-12-02
"FRIDAY, 6 MAY, 1983",1983-05-06
"TUESDAY, 4 DECEMBER, 1979",1979-12-04
6 MARCH 1980,1980-03-06
"10 march, 2002",2002-03-10
"31 august, 1970",1970-08-31
07-Jan-1982,1982-01-07
7 09 98,1998-09-07
31-dec-2003,2003-12-31
25-feb-1979,1979-02-25
30.11.12,2012-11-30
"08, Mar 2005",2005-03-08
"Thursday, 4 May, 2006",2006-05-04
"13 JANUARY, 2019",2019-01-13
27 JUN 1991,1991-06-27
12.02.03,2003-02-12
02 JUN 1990,1990-06-02
29-JAN-1987,1987-01-29
3 april 2008,2008-04-03
"22 AUG, 2008",2008-08-22
31 March 1973,1973-03-31
10 february 1997,1997-02-10
26 SEPTEMBER 1976,1976-09-26
28 december 2016,2016-12-28
11-FEB-1981,1981-02-11
"1 February, 1974",1974-02-01
30 August 1984,1984-08-30
"April 22, 1987",1987-04-22
6 JUNE 2002,2002-06-06
11 11 12,2012-11-11
21 july 1976,1976-07-21
12 august 2000,2000-08-12
9 OCTOBER 1992,1992-10-09
5 09 87,1987-09-05
25 JUL 1994,1994-07-25
09/07/94,1994-07-09
18 feb 2008,2008-02-18
9 December 2007,2007-12-09
"16, Jul 1987",1987-07-16
"2 JUN, 1993",1993-06-02
"9 MAY, 1971",1971-05-09
"8 JAN, 1998",1998-01-08
02/04/78,1978-04-02
"22, Nov 1993",1993-11-22
"MARCH 31, 2016",2016-03-31
"18 March, 2011",2011-03-18
JULY 17 1983,1983-07-17
April 3 2009,2009-04-03
10-MAR-2009,2009-03-10
march 23 2014,2014-03-23
"5 mar, 2014",2014-03-05
22 AUGUST 2006,2006-08-22
"17 NOVEMBER, 1981",1981-11-17
14 05 89,1989-05-14
2 MAR 1994,1994-03-02
"15 FEB, 1992",1992-02-15
"October 24, 2015",2015-10-24
26 sep 2004,2004-09-26
05.03.03,2003-03-05
31-May-2000,2000-05-31
3 05 75,1975-05-03
7 december 1995,1995-12-07
"October 5, 2011",2011-10-05
1 07 89,1989-07-01
23 July 2001,2001-07-23
27/12/12,2012-12-27
"10, NOV 1979",1979-11-10
28 May 1981,1981-05-28
4 August 2013,2013-08-04
"wednesday, 16 december, 1992",1992-12-16
15 09 98,1998-09-15
16 dec 2012,2012-12-16
02.09.11,2011-09-02
25 NOV 2008,2008-11-25
18.07.97,1997-07-18
09 Nov 1974,1974-11-09
21 may 1975,1975-05-21
"friday, 9 january, 1981",1981-01-09
"20, may 1993",1993-05-20
"JULY 13, 1985",1985-07-13
02 may 1991,1991-05-02
"26, jul 1991",1991-07-26
9 Jun 2014,2014-06-09
29/10/89,1989-10-29
06.05.18,2018-05-06
"15 Mar, 1988",1988-03-15
"13 MARCH, 2011",2011-03-13
"13, NOV 2013",2013-11-13
29 NOV 1996,1996-11-29
16 JUN 1988,1988-06-16
April 11 2000,2000-04-11
18/09/94,1994-09-18
09/12/09,2009-12-09
13 JUN 2005,2005-06-13
22/08/00,2000-08-22
4 mar 1998,1998-03-04
21 May 1981,1981-05-21
7 07 82,1982-07-07
29/07/71,1971-07-29
5 July 1978,1978-07-05
11.07.19,2019-07-11
december 19 1985,1985-12-19
19-JAN-2015,2015-01-19
15 FEBRUARY 1987,1987-02-15
06 SEP 2017,2017-09-06
14 JUN 1975,1975-06-14
30/04/84,1984-04-30
11.05.81,1981-05-11
"tuesday, 7 january, 1997",1997-01-07
04 JAN 1977,1977-01-04
03.07.76,1976-07-03
05.05.74,1974-05-05
15.03.02,2002-03-15
"28, Apr 2007",2007-04-28
30 august 1973,1973-08-30
18 10 71,1971-10-18
JANUARY 6 1997,1997-01-06
28 08 05,2005-08-28
1 sep 1975,1975-09-01
27 JAN 1977,1977-01-27
11 Nov 1987,1987-11-11
24-JAN-2012,2012-01-24
"26, jul 1980",1980-07-26
"27 September, 1975",1975-09-27
24 Jul 2014,2014-07-24
12-JUL-1996,1996-07-12
"20 January, 1991",1991-01-20
10 AUGUST 1985,1985-08-10
"2 NOVEMBER, 1986",1986-11-02
"4 May, 1989",1989-05-04
27 FEB 2000,2000-02-27
19 Aug 2012,2012-08-19
"8 AUG, 1978",1978-08-08
07.12.78,1978-12-07
NOVEMBER 5 2005,2005-11-05
11-Aug-1981,1981-08-11
"12, Dec 1971",1971-12-12
may 23 1972,1972-05-23
"26, FEB 2015",2015-02-26
14 April 1994,1994-04-14
17/02/92,1992-02-17
27 may 2002,2002-05-27
17 10 01,2001-10-17
"15 oct, 2006",2006-10-15
"july 15, 1988",1988-07-15
01-MAY-2007,2007-05-01
9 Apr 2000,2000-04-09
13 march 1979,1979-03-13
"JUNE 22, 2017",2017-06-22
"13, SEP 2006",2006-09-13
18 JANUARY 1982,1982-01-18
"March 17, 2010",2010-03-17
01-sep-2010,2010-09-01
25 January 2001,2001-01-25
"10 december, 2012",2012-12-10
"9 april, 2013",2013-04-09
18 MAY 2008,2008-05-18
08.08.99,1999-08-08
15 aug 2005,2005-08-15
15 july 2013,2013-07-15
July 9 2013,2013-07-09
"29, Apr 2006",2006-04-29
27-jan-1991,1991-01-27
16/08/93,1993-08-16
"11, OCT 2002",2002-10-11
"22 SEPTEMBER, 2006",2006-09-22
"SUNDAY, 16 JUNE, 1985",1985-06-16
04-Feb-1976,1976-02-04
26/01/00,2000-01-26
14 dec 1990,1990-12-14
22.11.94,1994-11-22
19 jan 1998,1998-01-19
"6 sep, 1987",1987-09-06
"August 6, 1980",1980-08-06
"August 29, 1990",1990-08-29
"september 20, 1970",1970-09-20
"january 3, 1970",1970-01-03
12 AUG 2005,2005-08-12
11 04 79,1979-04-11
27 May 1993,1993-05-27
"july 7, 1989",1989-07-07
5 december 2001,2001-12-05
"31 May, 2006",2006-05-31
26 Jul 1970,1970-07-26
20 10 16,2016-10-20
"24, Jun 2003",2003-06-24
19 june 2002,2002-06-19
22 May 1990,1990-05-22
15 August 1970,1970-08-15
"17 APR, 1999",1999-04-17
"december 7, 1989",1989-12-07
17 AUGUST 2010,2010-08-17
25 SEP 1985,1985-09-25
29-JUN-1970,1970-06-29
22/04/07,2007-04-22
05/06/95,1995-06-05
31/10/82,1982-10-31
7 JANUARY 1998,1998-01-07
23.02.08,2008-02-23
30 sep 1999,1999-09-30
11 november 1996,1996-11-11
"3 January, 1987",1987-01-03
10 FEBRUARY 1981,1981-02-10
"26 august, 2018",2018-08-26
17 December 2013,2013-12-17
9 JULY 1996,1996-07-09
"1 Oct, 1995",1995-10-01
4 jan 1985,1985-01-04
24.11.87,1987-11-24
23-MAY-1975,1975-05-23
25 Sep 1998,1998-09-25
"21, JUL 2012",2012-07-21
"21, APR 1986",1986-04-21
26 FEBRUARY 2005,2005-02-26
"24, Sep 2011",2011-09-24
"22, Mar 2017",2017-03-22
03-AUG-2016,2016-08-03
02/07/88,1988-07-02
"tuesday, 16 may, 1989",1989-05-16
16 02 14,2014-02-16
"14 Mar, 2006",2006-03-14
17 april 1988,1988-04-17
FEBRUARY 5 1998,1998-02-05
17-oct-1982,1982-10-17
29 August 1974,1974-08-29
May 31 1982,1982-05-31
19.04.79,1979-04-19
15/09/89,1989-09-15
05-jul-1977,1977-07-05
"MAY 5, 2013",2013-05-05
"26 Dec, 2000",2000-12-26
"14, Jan 2012",2012-01-14
23.10.00,2000-10-23
8 july 1988,1988-07-08
1 September 2017,2017-09-01
18 May 2012,2012-05-18
25 06 03,2003-06-25
"TUESDAY, 12 OCTOBER, 1982",1982-10-12
"27 oct, 1991",1991-10-27
28 04 71,1971-04-28
"FRIDAY, 9 MAY, 1980",1980-05-09
18 MAY 1973,1973-05-18
28 MAY 2006,2006-05-28
05-JUL-1971,1971-07-05
27 08 82,1982-08-27
"FRIDAY, 17 DECEMBER, 1976",1976-12-17
March 13 1989,1989-03-13
26.04.88,1988-04-26
5 JULY 1978,1978-07-05
"02, Sep 2018",2018-09-02
1 November 1999,1999-11-01
25 06 19,2019-06-25
"thursday, 23 july, 1970",1970-07-23
"04, nov 1985",1985-11-04
"20 February, 1976",1976-02-20
3 APRIL 1980,1980-04-03
JANUARY 1 1971,1971-01-01
"3 AUG, 2003",2003-08-03
12 10 84,1984-10-12
"april 8, 1993",1993-04-08
"07, aug 1998",1998-08-07
16 MARCH 1991,1991-03-16
01-Dec-2003,2003-12-01
"11 apr, 1995",1995-04-11
21/07/01,2001-07-21
05/06/17,2017-06-05
"february 28, 1972",1972-02-28
22.06.92,1992-06-22
17 Jun 1975,1975-06-17
11-DEC-1979,1979-12-11
24 oct 1973,1973-10-24
"19 FEBRUARY, 1988",1988-02-19
"september 14, 1996",1996-09-14
10 nov 1974,1974-11-10
"19 December, 2006",2006-12-19
"29, DEC 2001",2001-12-29
11.05.82,1982-05-11
29 01 83,1983-01-29
07/01/87,1987-01-07
20 Dec 1995,1995-12-20
"Tuesday, 10 November, 1970",1970-11-10
20.04.78,1978-04-20
20 AUGUST 2018,2018-08-20
"10 december, 1986",1986-12-10
09.03.96,1996-03-09
"Tuesday, 22 February, 2000",2000-02-22
27-OCT-1986,1986-10-27
12 APRIL 1972,1972-04-12
22 JUL 1983,1983-07-22
12.05.01,2001-05-12
24 may 1976,1976-05-24
18 june 2005,2005-06-18
28-apr-2015,2015-04-28
"8 MAR, 1984",1984-03-08
6 03 02,2002-03-06
24 Jun 1996,1996-06-24
16 may 2016,2016-05-16
29/03/91,1991-03-29
26/12/91,1991-12-26
"17 OCTOBER, 1980",1980-10-17
24 10 12,2012-10-24
"23 July, 2019",2019-07-23
14/11/72,1972-11-14
MAY 26 2007,2007-05-26
13 june 2005,2005-06-13
24 apr 1978,1978-04-24
"29 march, 1987",1987-03-29
01-oct-2002,2002-10-01
14-Jun-2013,2013-06-14
3 MAY 1990,1990-05-03
11 July 1983,1983-07-11
12.07.94,1994-07-12
"wednesday, 18 july, 1973",1973-07-18
15-MAY-2015,2015-05-15
"saturday, 27 october, 1984",1984-10-27
7 SEPTEMBER 1977,1977-09-07
JANUARY 21 1986,1986-01-21
"January 26, 2013",2013-01-26
"July 19, 1999",1999-07-19
31-Jan-1992,1992-01-31
10 january 1971,1971-01-10
